season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
1965,BAL,DB,DB,0,ACT,Bobby Boyd,Robert,Boyd,1937-12-03,71,195,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s1mnhvo1opjdvdv8uv7t",,,,,,
1965,BAL,DB,DB,0,ACT,Wendell Harris,Wendell,Harris,1940-10-02,71,185,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/strlfgnxhdj890fzadyn",,,,,,
1965,BAL,DB,DB,0,ACT,Alvin Haymond,Alvin,Haymond,1942-08-31,72,194,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r4ird5r8gh0aljppmsdy",,,,,,
1965,BAL,DB,DB,0,ACT,Jerry Logan,Jerry,Logan,1941-08-27,73,185,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ue5oxrnkisqaanutn8mj",,,,,,
1965,BAL,DB,DB,0,ACT,Jim Welch,James,Welch,1938-03-17,72,196,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpry5v1qpe2qqia86m2i",,,,,,
1965,BAL,DL,DE,0,ACT,Ordell Braase,Ordell,Braase,1932-03-13,76,245,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbpekjvxsmyosngfgikk",,,,,,
1965,BAL,DL,DE,0,ACT,Roy Hilton,Roy,Hilton,1943-03-23,78,240,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eqk0nzbnxeskeprlpfwb",,,,,,
1965,BAL,DL,DE,0,ACT,Lou Michaels,Louis,Michaels,1935-09-28,74,250,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fxi8an4a1kiyps7qvbkd",,,,,,
1965,BAL,DL,DT,0,ACT,Fred Miller,Frederick,Miller,1940-08-08,75,250,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p9hzejfndu7a0pkl1bsh",,,,,,
1965,BAL,DL,DT,0,ACT,Guy Reese,Guy,Reese,1939-09-22,77,258,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/epzzl53urcrjoxqs67rc",,,,,,
1965,BAL,DL,DT,0,ACT,Billy Ray Smith,Billy,Smith,1935-01-27,76,250,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sf9rxrdvsnyk1klm9qae",,,,,,
1965,BAL,LB,LB,0,ACT,Jackie Burkett,Walter,Burkett,1936-12-16,76,230,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p185lmeosrrldyqy7nsm",,,,,,
1965,BAL,LB,LB,0,ACT,Mike Curtis,James,Curtis,1943-03-27,75,232,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ikse0njgggzfpgreqxbk",,,,,,
1965,BAL,LB,LB,0,ACT,Ted Davis,Richard,Davis,1942-07-27,73,232,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/moui03gmerwoiwwrmd8j",,,,,,
1965,BAL,LB,LB,0,ACT,Dennis Gaubatz,Dennis,Gaubatz,1940-02-11,74,232,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uzfyzkl7uen3hafoltcn",,,,,,
1965,BAL,LB,LB,0,ACT,Monte Lee,Monte,Lee,1938-07-11,76,225,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h8z841fa9rlofim76dum",,,,,,
1965,BAL,LB,LB,0,ACT,Don Shinnick,Donald,Shinnick,1935-05-15,72,228,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n7k8fpx8pfi1ymoqwgbg",,,,,,
1965,BAL,LB,LB,0,ACT,Steve Stonebreaker,Thornton,Stonebreaker,1937-10-28,75,235,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xsn3ronh34vlkgs4bqfv",,,,,,
1965,BAL,LB,LB,0,ACT,Mike Strofolino,Michael,Strofolino,1944-02-06,74,230,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/exbtgt9svrdkq0exi8dk",,,,,,
1965,BAL,OL,OT,0,ACT,Tom Gilburg,Thomas,Gilburg,1938-11-27,77,245,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/suelrjbr9aqsjyk4v08i",,,,,,
1965,BAL,OL,C,0,ACT,Buzz Nutter,Madison,Nutter,1931-02-16,76,230,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q6yk44jlyfnmwzoijfkg",,,,,,
1965,BAL,OL,G,0,ACT,Jim Parker,James,Parker,1934-04-03,75,275,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/npocgu8pu2ktwudqqfbw",,,,,,
1965,BAL,OL,OT,0,ACT,George Preas,George,Preas,1933-06-25,74,244,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jc8wdvaj7sbxfvyl7xtg",,,,,,
1965,BAL,OL,G,0,ACT,Glenn Ressler,Glenn,Ressler,1943-05-21,75,250,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gpakqpsr3wvprito8gt7",,,,,,
1965,BAL,OL,G,0,ACT,Alex Sandusky,Alexander,Sandusky,1932-08-17,73,242,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yuld73wfruozbsefffcb",,,,,,
1965,BAL,OL,OT,0,ACT,Dan Sullivan,Daniel,Sullivan,1939-09-01,75,250,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n4e6oeasdrz27up6fmyw",,,,,,
1965,BAL,OL,C,0,ACT,Dick Szymanski,Richard,Szymanski,1932-10-07,75,235,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/slxjtnlxejn70yon9slp",,,,,,
1965,BAL,OL,OT,0,ACT,Bob Vogel,Robert,Vogel,1941-09-23,77,250,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k0xjjghv5nh0vhl3r1v3",,,,,,
1965,BAL,QB,QB,0,ACT,Ed Brown,Charles,Brown,1928-10-26,74,200,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qnyjyfapvhqlm0hnyvvj",,,,,,
1965,BAL,QB,QB,0,ACT,Gary Cuozzo,Gary,Cuozzo,1941-04-26,72,195,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hu8wt06hlwmyw8igvxpt",,,,,,
1965,BAL,QB,QB,0,ACT,Johnny Unitas,John,Unitas,1933-05-07,73,196,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ryyhrju5pbye3y5jm52g",,,,,,
1965,BAL,RB,HB,0,TRT,Bobby Felts,Bobby,Felts,1942-06-26,74,202,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fdkmuohu5ofspkfiimqc",,,,,,
