season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2008,DAL,T,,76,ACT,Flozell Adams,Flozell,Adams,1975-05-18,79,340,,00-0000045,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvzbhead7hjhqpcbilgc",,17,REG,A01,Flozell,ADA280969,,32004144-4128-0969-9390-de3ae33872eb,1998,1998,DAL,38
2008,PHI,K,,2,ACT,David Akers,David,Akers,1974-12-09,70,200,,00-0000108,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/emsxaumip79uaj7bq8jd",,20,CON,A01,David,AKE551610,,3200414b-4555-1610-e0e6-a72c82e419e7,1997,1997,,
2008,WAS,LS,,67,ACT,Ethan Albright,Lawrence,Albright,1971-05-01,77,248,,00-0000121,,,,,,,,,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lip7eu79zah64gpusebf",,17,REG,A01,Ethan,ALB637766,,3200414c-4263-7766-3ff2-577dbeb62e1c,1994,1994,,
2008,BLT,T,,79,ACT,Willie Anderson,Willie,Anderson,1975-07-11,77,340,,00-0000352,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zgfskojfejbtmvqndvcb",,20,CON,A01,Willie,AND603240,,3200414e-4460-3240-86ae-cd3b353113cd,1996,1996,CIN,10
2008,BLT,ILB,,51,ACT,Brendon Ayanbadejo,Brendon,Ayanbadejo,1976-09-06,73,228,,00-0000551,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xyeqlkvkt7b5ygv8lrwn",,20,CON,A01,Brendon,AYA436705,,32004159-4143-6705-e019-7daf37d2f1af,1999,1999,,
2008,DEN,CB,,24,ACT,Champ Bailey,Roland,Bailey,1978-06-22,72,192,,00-0000585,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nxtpe8xo54kxbkyabih6",,17,REG,A01,Champ,BAI582194,,32004241-4958-2194-25da-8624608fa14d,1999,1999,WAS,7
2008,TB,CB,,20,ACT,Ronde Barber,Ronde,Barber,1975-04-07,70,184,,00-0000741,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ye1pozwxxdxdvfvtsl0z",,17,REG,A01,Ronde,BAR048197,,32004241-5204-8197-3361-5bb631aa79ce,1997,1997,TB,66
2008,NYJ,ILB,,50,ACT,Eric Barton,Eric,Barton,1977-09-29,74,245,,00-0000846,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n1mcqe2q9khdadl7k77f",,17,REG,A01,Eric,BAR766216,,32004241-5276-6216-1360-96908316eed6,1999,1999,OAK,146
2008,PIT,P,,17,ACT,Mitch Berger,Mitch,Berger,1972-06-24,76,228,,00-0001157,,,,,,,,,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mqdccgnykzgp26fl4uuj",,21,SB,A01,Mitch,BER067954,,32004245-5206-7954-a418-6fe295037024,1994,1994,PHI,193
2008,ARZ,DE,,92,ACT,Bert Berry,Bert,Berry,1975-08-15,75,260,,00-0001176,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/el1qocj9wnctldzgnjlz",,21,SB,A01,Bert,BER460580,,32004245-5246-0580-29ff-02a4f4deff74,1997,1997,IND,86
2008,TB,P,,9,ACT,Josh Bidwell,Joshua,Bidwell,1976-03-13,75,220,,00-0001231,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k7icadkhemrtt1dxe07x",,17,REG,A01,Josh,BID711929,,32004249-4471-1929-ff9d-b0f0b0eaf2f8,1999,1999,GB,133
2008,SD,LS,,50,ACT,David Binn,David,Binn,1972-02-06,75,223,,00-0001255,,,,,,,,,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xcviqx4jjjh4lgwyyndp",,19,DIV,A01,David,BIN713776,,32004249-4e71-3776-b6ac-6d094eb67190,1994,1994,,
2008,MIN,C,,78,ACT,Matt Birk,Matt,Birk,1976-07-23,76,309,,00-0001263,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/syn6ymqyg85njramfyq3",,18,WC,A01,Matt,BIR643699,,32004249-5264-3699-ceca-a4c2ac765bda,1998,1998,MIN,173
2008,DEN,CB,,32,ACT,Dre' Bly,Donald,Bly,1977-05-22,70,188,,00-0001388,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jdsukqvy9fd9upgypnuh",,17,REG,A01,Dre',BLY069214,,3200424c-5906-9214-bae7-5b0bacddd7e4,1999,1999,SL,41
2008,CHI,WR,,86,ACT,Marty Booker,Marty,Booker,1976-07-31,72,205,,00-0001477,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/thzjn3ut9gpwnac9zrwx",,17,REG,A01,Marty,BOO033965,,3200424f-4f03-3965-c6e4-7a66e7da27ec,1999,1999,CHI,78
2008,BLT,QB,,2,ACT,Todd Bouman,Todd,Bouman,1972-08-01,74,226,,00-0001545,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tm23xzlohyhulzy9pg69",,20,CON,I02,Todd,BOU357325,,3200424f-5535-7325-ae6b-87535418b5c6,1997,1997,,
2008,NYJ,ILB,,96,ACT,David Bowens,David,Bowens,1977-07-03,75,265,,00-0001563,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iextaifd6jvbebrxydjp",,17,REG,A01,David,BOW130962,,3200424f-5713-0962-dbff-4624a7d64c95,1999,1999,DEN,158
