season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
1995,TB,DB,CB,0,ACT,Clifton Abraham,Clifton,Abraham,1971-12-09,69,184,,00-0000016,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/doc4f7yv4qjklkurq1hh",ABR072558,,32004142-5207-2558-aa9e-69dbb38f46d7,,,
1995,SEA,DL,DT,98,ACT,Sam Adams,Samuel,Adams,1973-06-13,75,297,,00-0000065,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pqwbc18lkp6evgok8768",ADA571656,,32004144-4157-1656-c9b5-9681a9711d63,,,
1995,CHI,OL,G,0,ACT,Scott Adams,Scott,Adams,1966-09-28,77,305,,00-0000066,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjbhmufjtd7bhwmbe0xv",ADA584320,,32004144-4158-4320-c6af-918649831c94,,,
1995,CLE,DB,FS,0,ACT,Vashone Adams,Vashone,Adams,1973-09-12,70,200,,00-0000072,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/czxpa4mxln9wa8mh3t5x",ADA680900,,32004144-4168-0900-cfe8-3a7476770f6c,,,
1995,HOU,DB,SAF,0,RES,Bryan Addison,Bryan,Addison,1970-04-13,72,200,,00-0000076,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuxmuw2hpjnvixf4wulh",ADD487848,,32004144-4448-7848-72f8-3fac0657066a,,,
1995,ATL,DL,DT,0,ACT,Mel Agee,Melvin,Agee,1968-11-22,77,300,,00-0000094,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cr5zavujkfeeiugacxyz",AGE264111,,32004147-4526-4111-83a9-b4d4e18d084f,,,
1995,NYG,DL,DT,0,ACT,Ray Agnew,Raymond,Agnew,1967-12-09,75,285,,00-0000097,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bbm1kkik4ekmarc4mbzv",AGN415291,,32004147-4e41-5291-430e-75c93015e018,,,
1995,KC,SPEC,P,0,ACT,Louie Aguiar,Louis,Aguiar,1966-06-30,74,219,,00-0000098,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqkgkzrfwttuy0ab8e6f",AGU401791,,32004147-5540-1791-3e41-c35f15fac6e5,,,
1995,TB,DL,DE,0,ACT,Chidi Ahanotu,Chidi,Ahanotu,1970-10-11,74,283,,00-0000100,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/thwne3sb40hjqqzt4zb6",AHA444955,,32004148-4144-4955-af48-b12bdd5df580,,,
1995,DAL,QB,QB,8,ACT,Troy Aikman,Troy,Aikman,1966-11-21,76,228,,00-0000104,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/skagdrvhtf6ywlxwlrou",AIK553722,,32004149-4b55-3722-44ec-125524ad4078,,,
