season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
1967,ATL,DB,DB,0,ACT,Tom Bleick,Thomas,Bleick,1943-03-21,74,200,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vqtf7svdhhglabk03ejs",,,,,,
1967,ATL,DB,DB,0,ACT,Lee Calland,Arthur,Calland,1941-09-14,72,190,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/peusb8scczqtsvjmwbkr",,,,,,
1967,ATL,DB,DB,0,ACT,Mike Fitzgerald,Michael,Fitzgerald,1941-05-04,70,180,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pov0t2dcqwwqz4xlkkn3",,,,,,
1967,ATL,DB,DB,0,ACT,Floyd Hudlow,Floyd,Hudlow,1943-11-09,71,195,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cysyhzfecgl57suww0w2",,,,,,
1967,ATL,DB,DB,0,ACT,Nick Rassas,Nicholas,Rassas,1944-01-13,72,190,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xnh2sqt2xjg0mma0xcuv",,,,,,
1967,ATL,DB,DB,0,ACT,Ken Reaves,Kenneth,Reaves,1944-10-29,75,210,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohhodoxehgijbynw8fue",,,,,,
1967,ATL,DB,DB,0,ACT,Jerry Richardson,Jerry,Richardson,1941-11-13,75,190,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oln7eitvugvtnw69xlm8",,,,,,
1967,ATL,DB,DB,0,ACT,Bob Riggle,Robert,Riggle,1944-02-05,73,200,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wabzbpqkzc9h85sidtff",,,,,,
1967,ATL,DL,DE,0,ACT,Bob Hughes,Robert,Hughes,1944-11-17,76,236,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbqlowkmk19jov3g8fnj",,,,,,
1967,ATL,DL,DE,0,ACT,Jim Norton,James,Norton,1942-11-18,76,254,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lakpci8ueryvnlgifg4q",,,,,,
1967,ATL,DL,DE,0,ACT,Bobby Richards,Robert,Richards,1938-10-02,74,245,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dtwxsa5tqq4vtykvqdsu",,,,,,
1967,ATL,DL,DT,0,ACT,Karl Rubke,Karl,Rubke,1935-12-06,76,239,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ssveivytoimppy6uot3w",,,,,,
1967,ATL,DL,DT,0,ACT,Chuck Sieminski,Charles,Sieminski,1940-07-03,77,270,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xankwq8moi2wlwuia1c2",,,,,,
1967,ATL,DL,DT,0,ACT,Joe Szczecko,Joseph,Szczecko,1942-08-25,72,245,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ahw8cujsag5rlckc6qed",,,,,,
1967,ATL,DL,DE,0,ACT,Sam Williams,Samuel,Williams,1931-03-09,77,235,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgcdwnroxtirhu7ewwl7",,,,,,
1967,ATL,DL,DE,0,ACT,Bo Wood,Charles,Wood,1945-01-24,75,235,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r8bwqlwrb2hp029rrjnh",,,,,,
1967,ATL,K,K,0,ACT,Wade Traynham,Wade,Traynham,1942-02-03,74,218,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d03b7v1hid0ql67v8blc",,,,,,
1967,ATL,LB,LB,0,ACT,Dick Absher,Richard,Absher,1944-04-19,76,230,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fs1mju0l9cqz2izrcdmb",,,,,,
1967,ATL,LB,LB,0,ACT,Andy Bowling,Andrew,Bowling,1945-09-25,74,235,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s5f1e2ph2tkgmpkk9nqn",,,,,,
1967,ATL,LB,LB,0,ACT,Ralph Heck,Ralph,Heck,1941-11-06,73,230,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fe8wfizungapqossp5gw",,,,,,
1967,ATL,LB,LB,0,ACT,Tommy Nobis,Thomas,Nobis,1943-09-20,74,240,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a0mc3dujiz40oyvexe5m",,,,,,
1967,ATL,LB,LB,0,ACT,Marion Rushing,Marion,Rushing,1936-09-03,74,230,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y4hvzppg22ugsel7jbju",,,,,,
1967,ATL,LB,LB,0,ACT,Bob Sanders,Robert,Sanders,1943-06-09,75,235,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/faol0l0ey8gkd92hznm1",,,,,,
1967,ATL,OL,G,0,ACT,Ed Cook,Edward,Cook,1932-06-29,74,245,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wmue6d3nhoerqttuaexd",,,,,,
1967,ATL,OL,G,0,ACT,Dan Grimm,Daniel,Grimm,1941-02-07,75,245,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/spfwf4980lii0poippbd",,,,,,
1967,ATL,OL,G,0,ACT,Tom Harmon,Thomas,Harmon,1945-07-01,76,238,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iymkz8bjfwmsqjh20hci",,,,,,
1967,ATL,OL,G,0,ACT,Lou Kirouac,Louis,Kirouac,1940-05-17,75,248,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hwaqs2owcb3ceysrhddu",,,,,,
1967,ATL,OL,G,0,ACT,Jake Kupp,Jacob,Kupp,1941-03-12,75,248,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voiuk7nvs7vu8xcem4wn",,,,,,
1967,ATL,OL,OT,0,ACT,Errol Linden,Errol,Linden,1937-10-21,77,260,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu0d8juydxpwgkz1epmf",,,,,,
1967,ATL,OL,C,0,ACT,Frank Marchlewski,Frank,Marchlewski,1943-10-14,74,240,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lafyxa9evlrvw0iwyfu6",,,,,,
1967,ATL,OL,OT,0,ACT,Bill Sandeman,William,Sandeman,1942-11-30,78,252,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cocnxcem3tgqteceoljg",,,,,,
1967,ATL,OL,G,0,ACT,Jim Simon,James,Simon,1940-03-22,76,240,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tswkq6fxpujplrvkme4p",,,,,,
1967,ATL,OL,OT,0,ACT,Don Talbert,Don,Talbert,1939-03-01,77,255,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/awpxadqir1j4trfzla1d",,,,,,
1967,ATL,OL,OT,0,ACT,Jim Wilson,James,Wilson,1942-06-12,75,258,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yepngubm3nhkueknk2pr",,,,,,
1967,ATL,QB,QB,0,ACT,Randy Johnson,Randolph,Johnson,1944-06-17,75,205,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfdq4thuxhxcezen6iey",,,,,,
1967,ATL,QB,QB,0,ACT,Billy Lothridge,Billy,Lothridge,1942-01-01,74,194,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/enm26dmp863iz6mozcey",,,,,,
1967,ATL,QB,QB,0,ACT,Terry Nofsinger,William,Nofsinger,1938-07-13,76,215,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/chshatlplnsslhuauenw",,,,,,
1967,ATL,QB,QB,0,ACT,Steve Sloan,Stephen,Sloan,1944-08-19,72,185,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xgbkasax3a9b8z0vnp9f",,,,,,
1967,ATL,RB,RB,0,ACT,Junior Coffey,Junior,Coffey,1942-03-21,74,215,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjv0bhfvg7qvgsxokpuf",,,,,,
1967,ATL,RB,RB,0,ACT,Perry Lee Dunn,Perry,Dunn,1941-01-20,74,210,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p9415hjr73cwmdsvrxkp",,,,,,
1967,ATL,RB,HB,0,TRT,Alex Hawkins,Chilton,Hawkins,1937-07-02,72,186,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v3hzainyfav8minki5at",,,,,,
1967,ATL,RB,RB,0,ACT,Jim Mankins,James,Mankins,1944-06-23,73,215,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tlffxpndoxiirsuyqt3n",,,,,,
1967,ATL,RB,HB,0,ACT,Tom Moore,Thomas,Moore,1938-07-17,74,215,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dqcoold7yju9o1zvcwgg",,,,,,
