season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
1987,NYG,RB,RB,,ACT,George Adams,George,Adams,1962-12-22,73,225,Kentucky,00-0000047,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/az7w0uulag2praliusgu",ADA304546,,32004144-4130-4546-1330-206bc14699ee,1985,1985,NYG
1987,KC,OL,G,,ACT,Mark Adickes,Mark,Adickes,1961-04-22,76,278,Baylor,00-0000083,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w7ehw8m3v4otr7rniuyr",ADI553722,,32004144-4955-3722-7ced-c702c7ee51f3,1986,1986,KC
1987,DAL,DB,DB,,ACT,Vince Albritton,Vince,Albritton,1962-07-23,74,205,Washington,00-0000123,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g6nr4dntwoqmiaxmzjpp",ALB761365,,3200414c-4276-1365-64b0-e529b164763c,1984,1984,
1987,PHI,OL,G,,ACT,David Alexander,David,Alexander,1964-07-28,75,279,Tulsa,00-0000144,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edu4dqueshw81vqxk2az",ALE218570,,3200414c-4521-8570-bd50-298f90f4a808,1987,1987,PHI
1987,NYG,K,K,,ACT,Raul Allegre,Raul,Allegre,1959-06-15,69,165,Texas; Montana,00-0000179,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tju3yges90ubourcleuo",ALL038630,,3200414c-4c03-8630-71a2-3875071b0f3e,1983,1983,
1987,RAI,RB,RB,,ACT,Marcus Allen,Marcus,Allen,1960-03-26,74,205,USC,00-0000220,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wy664ewj5sglsncnjakr",ALL598765,,3200414c-4c59-8765-9d33-196f8c26460c,1982,1982,LV
1987,KC,OL,OT,,ACT,John Alt,John,Alt,1962-05-30,80,285,Iowa,00-0000252,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qmumhvwglh2mfnbvv4ax",ALT276861,,3200414c-5427-6861-29b6-c67d96e9eb3d,1984,1984,KC
1987,NO,K,K,,ACT,Morten Andersen,Morten,Andersen,1960-08-19,74,190,Michigan State,00-0000282,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nk87h6cjuij14iofd5ix",AND020258,,3200414e-4402-0258-af5e-f904d4733d82,1982,1982,NO
1987,MIN,RB,RB,,ACT,Alfred Anderson,Alfred,Anderson,1961-08-04,73,214,Baylor,00-0000284,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvdjbauj5b86kyzcvgc",AND040516,,3200414e-4404-0516-98da-db32e7261c6c,1984,1984,MIN
1987,RAI,DB,DB,,ACT,Eddie Anderson,Eddie,Anderson,1963-07-22,73,191,Fort Valley State College,00-0000305,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/taowb92byxcvxqsp0jpp",AND212709,,3200414e-4421-2709-d3bc-36dfacabaa74,1986,1986,SEA
1987,SD,RB,RB,,ACT,Gary Anderson,Gary,Anderson,1961-04-18,72,180,Arkansas,00-0000311,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/emszawiplqkjhy0rwgmi",AND278547,,3200414e-4427-8547-d9e6-92438f447234,1985,1985,LAC
1987,PIT,K,K,,ACT,Gary Anderson,Gary,Anderson,1959-07-16,71,156,Syracuse,00-0000313,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fofzz3dwrg1vr2drmoak",AND273108,,3200414e-4427-3108-1809-a396fee76085,1982,1982,BUF
1987,CHI,RB,RB,,ACT,Neal Anderson,Charles,Anderson,1964-08-14,71,210,Florida,00-0000334,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mhldnge8bkykicj40ypz",AND131677,,3200414e-4413-1677-c41d-af0ba0435f08,1986,1986,CHI
1987,NYG,RB,RB,,ACT,Ottis Anderson,Ottis,Anderson,1957-01-19,74,220,Miami,00-0000335,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwluez9civsa4xcuqskm",AND395031,,3200414e-4439-5031-7953-cd25409c072e,1979,1979,LA
1987,RAM,LB,LB,,TRD,Sam Anno,Samuel,Anno,1965-01-26,74,230,USC,00-0000382,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fn4o6slj6eulbwxrztvx",ANN553722,,3200414e-4e55-3722-9d08-2447a230c398,1987,1987,
1987,MIN,LB,LB,,ACT,Sam Anno,Samuel,Anno,1965-01-26,74,230,USC,00-0000382,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fn4o6slj6eulbwxrztvx",ANN553722,,3200414e-4e55-3722-9d08-2447a230c398,1987,1987,
1987,ATL,QB,QB,,ACT,David Archer,David,Archer,1962-02-15,74,200,Iowa State; Snow,00-0000406,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/evvc9571w3sqipjkkxl0",ARC415290,,32004152-4341-5290-36ca-56ca45fb9f75,1984,1984,
