player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",NE,2016,5,REG,CLE,28,40,406,3,0,1,3,0,0,319,185,15,24.3061635069144,0,1.27272727272727,0.272470867392285,2,14,0,0,0,1,2.93818739900598,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,29.64,29.64
00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",NE,2016,6,REG,CIN,29,35,376,3,0,3,18,0,0,209,200,17,18.648239883809,0,1.79904306220096,0.309238894233231,2,2,0,0,0,0,-1.79602868075017,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,27.24,27.24
00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",NE,2016,7,REG,PIT,19,26,222,2,0,0,0,0,0,171,101,9,13.9405377078801,0,1.29824561403509,0.216802584711684,5,13,0,0,0,3,1.14164375152905,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,18.18,18.18
00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",NE,2016,8,REG,BUF,22,33,315,4,0,4,22,0,0,330,150,15,21.2922700671287,0,0.954545454545455,0.275035530587506,1,15,0,0,0,1,2.04365058988333,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,30.1,30.1
00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",NE,2016,10,REG,SEA,23,32,316,0,1,2,12,0,0,352,149,13,12.7698018730032,0,0.897727272727273,0.214645097391509,5,7,0,1,0,2,-2.40379358828068,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,11.34,11.34
00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",NE,2016,11,REG,SF,24,40,280,4,0,1,7,0,0,321,183,14,8.6278074106513,0,0.872274143302181,0.155530879170809,4,12,0,0,0,1,-3.50245083216578,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,28.4,28.4
00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",NE,2016,12,REG,NYJ,30,50,286,2,0,0,0,1,0,336,141,18,6.35154019463008,0,0.851190476190476,0.0597673965642096,3,-4,0,0,0,0,-5.55205850070342,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,19.04,19.04
00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",NE,2016,13,REG,LA,33,46,269,1,0,0,0,0,0,277,107,14,0.90250885886487,0,0.971119133574007,0.0609979168447506,3,1,0,0,0,1,-0.0207629969809204,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,14.86,14.86
00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",NE,2016,14,REG,BAL,25,38,406,3,1,1,5,0,0,336,207,13,13.0451216777437,0,1.20833333333333,0.184797570140637,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,26.14,26.14
00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",NE,2016,15,REG,DEN,16,32,188,0,0,2,11,2,0,232,73,11,-0.343280419439372,0,0.810344827586207,-0.0193123361613147,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7.42,7.42
