season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
1972,ATL,DB,SAF,0,ACT,Ray Brown,Raymond,Brown,1949-01-12,73,208,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhlndotiniyznrljxeda",,,,,,
1972,ATL,DB,DB,0,ACT,Ray Easterling,Charles,Easterling,1949-09-03,72,195,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xed88upylnjyysivahc4",,,,,,
1972,ATL,DB,SAF,0,ACT,Clarence Ellis,Clarence,Ellis,1950-02-11,71,193,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ynrrgpxsbqpqzevm5bwk",,,,,,
1972,ATL,DB,DB,0,ACT,Willie Germany,Willie,Germany,1948-05-09,72,192,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qmtkphowi6rvauuv1jlh",,,,,,
1972,ATL,DB,CB,0,ACT,Tom Hayes,Thomas,Hayes,1946-04-18,73,199,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zsernobtkkoidh7q2fhh",,,,,,
1972,ATL,DB,SAF,0,ACT,Tony Plummer,Tony,Plummer,1947-01-21,71,188,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nffbyopeqcxtvhpozsx5",,,,,,
1972,ATL,DB,CB,0,ACT,Ken Reaves,Kenneth,Reaves,1944-10-29,75,210,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohhodoxehgijbynw8fue",,,,,,
1972,ATL,DB,SAF,0,ACT,Larry Shears,Larry,Shears,1949-08-01,70,185,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uq3ftkwbszbhbqjrd4cx",,,,,,
1972,ATL,DL,DT,0,ACT,Glen Condren,Glen,Condren,1942-06-10,76,251,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/znqpv9z5qtnpmsqeeegs",,,,,,
1972,ATL,DL,DE,0,ACT,Claude Humphrey,Claude,Humphrey,1944-06-29,76,252,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aua8wjgrmqalkqwvupeb",,,,,,
1972,ATL,DL,DT,0,ACT,Mike Lewis,Michael,Lewis,1949-07-14,76,261,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ynl9hq4ynij1nmgxg3u9",,,,,,
1972,ATL,DL,DT,0,ACT,Rosie Manning,Roosevelt,Manning,1950-05-31,77,256,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zzxvusirrc3r6ypfbewa",,,,,,
1972,ATL,DL,DT,0,ACT,John Small,John,Small,1946-11-20,76,269,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zlmjtaiparjfcxg4yh0h",,,,,,
1972,ATL,DL,DT,0,ACT,Chuck Walker,Charles,Walker,1941-08-10,75,250,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvtdcnz4xj7tullwglct",,,,,,
1972,ATL,DL,DE,0,ACT,John Zook,John,Zook,1947-09-24,76,243,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tar43dhst5pes4lvpoez",,,,,,
1972,ATL,K,K,0,ACT,Bill Bell,William,Bell,1947-12-09,72,192,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wuwmssidn5tswoakrr4l",,,,,,
1972,ATL,LB,LB,0,ACT,Grady Allen,Grady,Allen,1946-01-01,75,225,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/didis7wihsqftiilewwv",,,,,,
1972,ATL,LB,LB,0,ACT,Duane Benson,Dean,Benson,1945-08-05,74,215,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dvknqe2kafjvocdix09b",,,,,,
1972,ATL,LB,OLB,0,ACT,Greg Brezina,Gregory,Brezina,1946-01-07,72,226,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kzx3egf0gxinh8u52yra",,,,,,
1972,ATL,LB,OLB,0,ACT,Don Hansen,Donald,Hansen,1944-08-20,74,235,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wsh894yhincb6fwylu56",,,,,,
1972,ATL,LB,LB,0,ACT,Noel Jenke,Noel,Jenke,1946-12-17,74,221,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rxkt76xoeku3bmyn91nv",,,,,,
1972,ATL,LB,MLB,0,ACT,Tommy Nobis,Thomas,Nobis,1943-09-20,74,240,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a0mc3dujiz40oyvexe5m",,,,,,
1972,ATL,OL,C,0,ACT,Ted Fritsch,Theodore,Fritsch,1950-08-26,74,239,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mmwtw9ar6fipcrzupdlu",,,,,,
1972,ATL,OL,OT,0,ACT,Len Gotshalk,Leonard,Gotshalk,1949-10-21,76,259,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cxqtw2t6jmd6koew9gli",,,,,,
1972,ATL,OL,G,0,ACT,Dennis Havig,Dennis,Havig,1949-05-06,74,245,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a4ihotw4t5nro92aaxwh",,,,,,
1972,ATL,OL,OT,0,ACT,George Kunz,George,Kunz,1947-07-05,77,257,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xefpsfsescdm7n3teiq6",,,,,,
1972,ATL,OL,G,0,ACT,Andy Maurer,Andrew,Maurer,1948-09-30,75,265,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imbdjjeitrrzuahxugqd",,,,,,
1972,ATL,OL,G,0,ACT,Jim Miller,James,Miller,1949-07-24,75,240,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rljxccmrtjizkyyzhpjq",,,,,,
1972,ATL,OL,OT,0,ACT,Bill Sandeman,William,Sandeman,1942-11-30,78,252,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cocnxcem3tgqteceoljg",,,,,,
