season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
1970,ATL,DB,DB,0,ACT,Grady Cavness,Grady,Cavness,1947-03-01,71,187,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yysc6ve35ymftpv6brfy",,,,,,
1970,ATL,DB,SAF,0,ACT,Mike Freeman,Frank,Freeman,1944-09-13,71,179,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zhczje30dpfmof3dnn6y",,,,,,
1970,ATL,DB,SAF,0,ACT,Al Lavan,Alton,Lavan,1946-09-13,73,202,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wtmvkli0bmvsyxkhck63",,,,,,
1970,ATL,DB,SAF,0,ACT,John Mallory,John,Mallory,1946-07-24,72,184,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aqupsuwmvoa29v8te1eb",,,,,,
1970,ATL,DB,SAF,0,ACT,Tom McCauley,Thomas,McCauley,1947-05-03,75,193,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lqqwxtuvjerafie0l7pe",,,,,,
1970,ATL,DB,CB,0,ACT,Ken Reaves,Kenneth,Reaves,1944-10-29,75,210,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohhodoxehgijbynw8fue",,,,,,
1970,ATL,DB,CB,0,ACT,Rudy Redmond,Rudolph,Redmond,1947-08-25,73,196,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xo2ptfirohbtgquqamdp",,,,,,
1970,ATL,DL,DT,0,ACT,Glen Condren,Glen,Condren,1942-06-10,76,251,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/znqpv9z5qtnpmsqeeegs",,,,,,
1970,ATL,DL,DE,0,ACT,Claude Humphrey,Claude,Humphrey,1944-06-29,76,252,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aua8wjgrmqalkqwvupeb",,,,,,
1970,ATL,DL,DT,0,ACT,Greg Lens,Gregory,Lens,1945-03-11,77,261,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wsjourwpwbhncurqbrxj",,,,,,
1970,ATL,DL,DE,0,ACT,Randy Marshall,Randall,Marshall,1946-12-14,77,237,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h6cn88iw7by4q7zbcqyy",,,,,,
1970,ATL,DL,DT,0,ACT,John Small,John,Small,1946-11-20,76,269,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zlmjtaiparjfcxg4yh0h",,,,,,
