season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2006,DAL,T,,76,ACT,Flozell Adams,Flozell,Adams,1975-05-18,79,340,,00-0000045,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvzbhead7hjhqpcbilgc",,18,WC,A01,Flozell,ADA280969,,32004144-4128-0969-9390-de3ae33872eb,1998,1998,DAL,38
2006,CIN,DT,,95,ACT,Sam Adams,Sam,Adams,1973-06-13,75,350,,00-0000065,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pqwbc18lkp6evgok8768",,17,REG,A01,Sam,ADA571656,,32004144-4157-1656-c9b5-9681a9711d63,1994,1994,SEA,8
2006,PHI,K,,2,ACT,David Akers,David,Akers,1974-12-09,70,200,,00-0000108,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/emsxaumip79uaj7bq8jd",,19,DIV,A01,David,AKE551610,,3200414b-4555-1610-e0e6-a72c82e419e7,1997,1997,,
2006,WAS,LS,,71,ACT,Ethan Albright,Lawrence,Albright,1971-05-01,77,265,,00-0000121,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lip7eu79zah64gpusebf",,17,REG,A01,Ethan,ALB637766,,3200414c-4263-7766-3ff2-577dbeb62e1c,1994,1994,,
2006,DEN,TE,,82,ACT,Stephen Alexander,Stephen,Alexander,1975-11-07,76,250,,00-0000166,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wrje2v8zbq12dnsmygu6",,17,REG,A01,Stephen,ALE622924,,3200414c-4562-2924-6d5f-9e076172d6cc,1998,1998,WAS,48
2006,SF,G,,71,ACT,Larry Allen,Larry,Allen,1971-11-27,75,325,,00-0000217,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o51021fppnwxvlql9jly",,17,REG,A01,Larry,ALL550477,,3200414c-4c55-0477-1895-f6e8a902378c,1994,1994,DAL,46
2006,TB,FB,,40,ACT,Mike Alstott,Mike,Alstott,1973-12-21,73,248,,00-0000251,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/loxctvxuynoipeaduqsc",,17,REG,A01,Mike,ALS635685,,3200414c-5363-5685-9704-40e67186e91f,1996,1996,TB,35
2006,ATL,K,,5,ACT,Morten Andersen,Morten,Andersen,1960-08-19,74,225,,00-0000282,,,,,,,,,24,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nk87h6cjuij14iofd5ix",,17,REG,A01,Morten,AND020258,,3200414e-4402-0258-af5e-f904d4733d82,1982,1982,NO,86
2006,CIN,T,,71,ACT,Willie Anderson,Willie,Anderson,1975-07-11,77,340,,00-0000352,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zgfskojfejbtmvqndvcb",,17,REG,A01,Willie,AND603240,,3200414e-4460-3240-86ae-cd3b353113cd,1996,1996,CIN,10
2006,CLV,G,,63,ACT,Joe Andruzzi,Joseph,Andruzzi,1975-08-23,75,315,,00-0000374,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/me9skfongiitajxljn6j",,17,REG,I01,Joe,AND825516,,3200414e-4482-5516-785d-8c64197bb3d7,1997,1997,,
2006,CHI,OLB,,94,ACT,Brendon Ayanbadejo,Brendon,Ayanbadejo,1976-09-06,73,228,,00-0000551,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xyeqlkvkt7b5ygv8lrwn",,21,SB,A01,Brendon,AYA436705,,32004159-4143-6705-e019-7daf37d2f1af,1999,1999,,
2006,ARZ,FB,,30,ACT,Obafemi Ayanbadejo,Obafemi,Ayanbadejo,1975-03-05,74,230,,00-0000552,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/syqp6rncknmzkbtm3ozk",,17,REG,A01,Obafemi,AYA444955,,32004159-4144-4955-6129-6c136d9bf2d7,1997,1997,,
2006,OAK,T,,70,ACT,Brad Badger,Brad,Badger,1975-01-11,76,320,,00-0000576,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/babh1oqhyb91qvquddzz",,17,REG,I01,Brad,BAD650964,,32004241-4465-0964-c1c3-08a1f705af41,1997,1997,WAS,162
2006,DEN,CB,,24,ACT,Champ Bailey,Roland,Bailey,1978-06-22,72,192,,00-0000585,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nxtpe8xo54kxbkyabih6",,17,REG,A01,Champ,BAI582194,,32004241-4958-2194-25da-8624608fa14d,1999,1999,WAS,7
