season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
1966,ATL,DB,CB,0,ACT,Lee Calland,Arthur,Calland,1941-09-14,72,190,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/peusb8scczqtsvjmwbkr",,,,,,
1966,ATL,DB,DB,0,TRL,Glenn Glass,Glenn,Glass,1940-02-16,73,205,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n5cgecqgupv2no4xq88u",,,,,,
1966,ATL,DB,DB,0,ACT,Nick Rassas,Nicholas,Rassas,1944-01-13,72,190,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xnh2sqt2xjg0mma0xcuv",,,,,,
1966,ATL,DB,DB,0,ACT,Ken Reaves,Kenneth,Reaves,1944-10-29,75,210,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohhodoxehgijbynw8fue",,,,,,
1966,ATL,DB,SAF,0,ACT,Jerry Richardson,Jerry,Richardson,1941-11-13,75,190,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oln7eitvugvtnw69xlm8",,,,,,
1966,ATL,DB,SAF,0,ACT,Bob Riggle,Robert,Riggle,1944-02-05,73,200,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wabzbpqkzc9h85sidtff",,,,,,
1966,ATL,DB,DB,0,ACT,Carl Silvestri,Carl,Silvestri,1943-03-27,71,190,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ie6loae7yhspzlivmadr",,,,,,
1966,ATL,DB,CB,0,ACT,Ron Smith,Ronald,Smith,1943-05-03,73,195,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xlmwyxbvykux139pcg9d",,,,,,
1966,ATL,DL,DT,0,ACT,Bud Marshall,Richard,Marshall,1941-09-12,76,270,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bchtrtmvs9xzxrbalte7",,,,,,
1966,ATL,DL,DT,0,ACT,Guy Reese,Guy,Reese,1939-09-22,77,258,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/epzzl53urcrjoxqs67rc",,,,,,
