season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
1974,NYJ,K,K,0,ACT,Pat Leahy,Patrick,Leahy,1951-03-19,72,189,,00-0009716,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jfnzyh66eospcquio1nq",LEA363377,,32004c45-4136-3377-2de6-ed68209b7976,,,
1974,ATL,DB,FS,0,ACT,Ray Brown,Raymond,Brown,1949-01-12,73,208,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhlndotiniyznrljxeda",,,,,,
1974,ATL,DB,DB,0,ACT,Rick Byas,Richard,Byas,1950-10-19,69,180,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zcdunzk6lfdyvv1excpr",,,,,,
1974,ATL,DB,DB,0,ACT,Ray Easterling,Charles,Easterling,1949-09-03,72,195,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xed88upylnjyysivahc4",,,,,,
1974,ATL,DB,S,0,ACT,Clarence Ellis,Clarence,Ellis,1950-02-11,71,193,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ynrrgpxsbqpqzevm5bwk",,,,,,
1974,ATL,DB,CB,0,ACT,Tom Hayes,Thomas,Hayes,1946-04-18,73,199,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zsernobtkkoidh7q2fhh",,,,,,
1974,ATL,DB,DB,0,ACT,Rudy Holmes,Rudell,Holmes,1952-07-19,70,178,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v8li0pjzmpm7mwdoqc9l",,,,,,
1974,ATL,DB,CB,0,ACT,Rolland Lawrence,Rolland,Lawrence,1951-03-24,70,179,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j0xnfzbf0paqvoouoexp",,,,,,
1974,ATL,DL,DT,0,ACT,Larry Bailey,Lawrence,Bailey,1952-05-10,76,238,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yqvbcqiirp7mlle1vn9k",,,,,,
1974,ATL,DL,DE,0,ACT,Claude Humphrey,Claude,Humphrey,1944-06-29,76,252,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aua8wjgrmqalkqwvupeb",,,,,,
1974,ATL,DL,DT,0,ACT,Mike Lewis,Michael,Lewis,1949-07-14,76,261,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ynl9hq4ynij1nmgxg3u9",,,,,,
1974,ATL,DL,DT,0,ACT,Rosie Manning,Roosevelt,Manning,1950-05-31,77,256,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zzxvusirrc3r6ypfbewa",,,,,,
1974,ATL,DL,DT,0,ACT,Mike Tilleman,Michael,Tilleman,1944-03-30,79,272,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z838kbxuzyfkbzcfqqx6",,,,,,
1974,ATL,DL,DT,0,ACT,Chuck Walker,Charles,Walker,1941-08-10,75,250,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvtdcnz4xj7tullwglct",,,,,,
1974,ATL,DL,DE,0,ACT,John Zook,John,Zook,1947-09-24,76,243,,,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tar43dhst5pes4lvpoez",,,,,,
