season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
1996,MIA,RB,RB,33,ACT,Abdul-Karim al-Jabbar,Abdul-Karim,al-Jabbar,1974-06-28,71,194,,00-0000003,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rtnc0qkvhmkcwwueac0o",ALJ059326,,3200414c-4a05-9326-21be-1f70bcd6190f,,,
1996,CHI,DB,DB,48,RES,Clifton Abraham,Clifton,Abraham,1971-12-09,69,184,,00-0000016,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/doc4f7yv4qjklkurq1hh",ABR072558,,32004142-5207-2558-aa9e-69dbb38f46d7,,,
1996,TB,DB,CB,21,ACT,Donnie Abraham,Nathaniel,Abraham,1973-10-08,70,181,,00-0000017,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kfyq9ztqmw3snrsqogv5",ABR073258,,32004142-5207-3258-ebd3-814f82d39c58,,,
1996,NO,OL,C,69,ACT,Tom Ackerman,Thomas,Ackerman,1972-09-06,75,291,,00-0000032,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s7tpjn4fly0ulwp8mx5l",ACK425040,,32004143-4b42-5040-5e4c-ffc2696ade34,,,
1996,SEA,DL,DT,98,ACT,Sam Adams,Samuel,Adams,1973-06-13,75,297,,00-0000065,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pqwbc18lkp6evgok8768",ADA571656,,32004144-4157-1656-c9b5-9681a9711d63,,,
1996,TB,OL,G,71,CUT,Scott Adams,Scott,Adams,1966-09-28,77,305,,00-0000066,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjbhmufjtd7bhwmbe0xv",ADA584320,,32004144-4158-4320-c6af-918649831c94,,,
1996,BAL,DB,DB,43,ACT,Vashone Adams,Vashone,Adams,1973-09-12,70,196,,00-0000072,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/czxpa4mxln9wa8mh3t5x",ADA680900,,32004144-4168-0900-cfe8-3a7476770f6c,,,
1996,NYG,DL,DE,93,ACT,Ray Agnew,Raymond,Agnew,1967-12-09,75,285,,00-0000097,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bbm1kkik4ekmarc4mbzv",AGN415291,,32004147-4e41-5291-430e-75c93015e018,,,
1996,KC,SPEC,P,5,ACT,Louie Aguiar,Louis,Aguiar,1966-06-30,74,218,,00-0000098,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqkgkzrfwttuy0ab8e6f",AGU401791,,32004147-5540-1791-3e41-c35f15fac6e5,,,
1996,TB,DL,DE,72,ACT,Chidi Ahanotu,Chidi,Ahanotu,1970-10-11,74,283,,00-0000100,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/thwne3sb40hjqqzt4zb6",AHA444955,,32004148-4144-4955-af48-b12bdd5df580,,,
1996,DAL,QB,QB,8,ACT,Troy Aikman,Troy,Aikman,1966-11-21,76,219,,00-0000104,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/skagdrvhtf6ywlxwlrou",AIK553722,,32004149-4b55-3722-44ec-125524ad4078,,,
1996,IND,LB,OLB,51,ACT,Trev Alberts,Trev,Alberts,1970-08-08,76,245,,00-0000119,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v8pff4cjfyueif0t5k6e",ALB427290,,3200414c-4242-7290-f54d-6d6699161ca3,,,
1996,BUF,OL,OT,76,ACT,Ethan Albright,Lawrence,Albright,1971-05-01,77,283,,00-0000121,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lip7eu79zah64gpusebf",ALB637766,,3200414c-4263-7766-3ff2-577dbeb62e1c,,,
1996,DEN,LB,MLB,57,ACT,Allen Aldridge,Allen,Aldridge,1972-05-30,73,245,,00-0000129,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kjcyugvjpsg5ibggtf8p",ALD410038,,3200414c-4441-0038-7402-f94793534c4f,,,
1996,SD,LB,LB,57,ACT,Arnold Ale,Arnold,Ale,1970-06-17,74,230,,00-0000133,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dnm39m90vycx74qiujpy",ALE001207,,3200414c-4500-1207-5ca0-1258fa0380ca,,,
1996,ARI,DB,FS,46,ACT,Brent Alexander,Brent,Alexander,1971-07-10,71,184,,00-0000136,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sgkwt2povfpzrplzya5j",ALE082928,,3200414c-4508-2928-109e-95e453eee0a5,,,
1996,NYJ,OL,C,72,RES,David Alexander,David,Alexander,1964-07-28,75,285,,00-0000144,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edu4dqueshw81vqxk2az",ALE218570,,3200414c-4521-8570-bd50-298f90f4a808,,,
1996,BAL,WR,WR,82,ACT,Derrick Alexander,Derrick,Alexander,1971-11-06,74,195,,00-0000145,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kghksofxi1gzyke5cexb",ALE225855,,3200414c-4522-5855-9980-3975fad013b4,,,
1996,MIN,DL,DE,90,ACT,Derrick L. Alexander,Derrick,Alexander,1973-11-13,76,265,,00-0000146,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vfrofs8lmjisb3uq6prb",ALE222855,,3200414c-4522-2855-b56b-c59b302e7e03,,,
1996,IND,LB,LB,50,ACT,Elijah Alexander,Elijah,Alexander,1970-08-02,74,233,,00-0000147,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uv7v9mxsjduc8ukc3fys",ALE233141,,3200414c-4523-3141-8850-f8f4040dd6e5,,,
1996,NYG,WR,WR,86,ACT,Kevin Alexander,Kevin,Alexander,1975-01-23,69,184,,00-0000154,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ktzxnh8jqs0akmiienek",ALE488354,,3200414c-4548-8354-7071-4488f4084a13,,,
1996,NO,DB,CB,21,ACT,Eric Allen,Eric,Allen,1965-11-22,70,180,,00-0000204,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oqz1nvdgdybojfpjpsrf",ALL270410,,3200414c-4c27-0410-2fbb-56a9caa3060e,,,
1996,DAL,OL,G,73,ACT,Larry Allen,Larry,Allen,1971-11-27,75,325,,00-0000217,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o51021fppnwxvlql9jly",ALL550477,,3200414c-4c55-0477-1895-f6e8a902378c,,,
1996,KC,RB,RB,32,ACT,Marcus Allen,Marcus,Allen,1960-03-26,74,210,,00-0000220,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wy664ewj5sglsncnjakr",ALL598765,,3200414c-4c59-8765-9d33-196f8c26460c,,,
1996,WAS,RB,RB,21,ACT,Terry Allen,Terry,Allen,1968-02-21,71,208,,00-0000232,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w0seugiirpz4gikftv38",ALL647052,,3200414c-4c64-7052-fe79-2e294d897a78,,,
1996,TB,RB,FB,40,ACT,Mike Alstott,Michael,Alstott,1973-12-21,73,240,,00-0000251,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/loxctvxuynoipeaduqsc",ALS635685,,3200414c-5363-5685-9704-40e67186e91f,,,
1996,KC,OL,OT,76,ACT,John Alt,John,Alt,1962-05-30,80,307,,00-0000252,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qmumhvwglh2mfnbvv4ax",ALT276861,,3200414c-5427-6861-29b6-c67d96e9eb3d,,,
1996,CIN,DB,CB,33,ACT,Ashley Ambrose,Ashley,Ambrose,1970-09-17,70,192,,00-0000261,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hqodozwzdkzcq0tgciic",AMB266360,,3200414d-4226-6360-2f78-64b66a144f6d,,,
1996,KC,RB,FB,38,ACT,Kimble Anders,Kimble,Anders,1966-09-10,71,230,,00-0000279,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tekunhsdrndofvfxesco",AND015193,,3200414e-4401-5193-8ae5-7503312c1a09,,,
1996,ATL,SPEC,K,5,ACT,Morten Andersen,Morten,Andersen,1960-08-19,74,225,,00-0000282,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nk87h6cjuij14iofd5ix",AND020258,,3200414e-4402-0258-af5e-f904d4733d82,,,
1996,IND,WR,WR,16,RES,Avery Anderson,Avery,Anderson,1973-03-16,72,200,,00-0000289,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pixwtojcmobvdcap0wqa",AND083564,,3200414e-4408-3564-d14b-2eca1fcd3d72,,,
1996,KC,DB,DB,44,ACT,Darren Anderson,Darren,Anderson,1969-01-11,70,189,,00-0000298,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vciz9c64q6jjpigspss5",AND177257,,3200414e-4417-7257-d30d-50ee3ef35567,,,
